seqid,source,type,start,end,score,strand,phase,gene_id,gene_type,gene_name,level,havana_gene,remap_status,remap_num_mappings,remap_target_status,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,remap_original_location,ont,protein_id,ccdsid,gene_status,remap_substituted_missing_target,transcript_status
chr1,HAVANA,transcript,2491993,2494943,NA,+,NA,ENSG00000157873,protein_coding,TNFRSF14,2,OTTHUMG00000000792.18_3,full_contig,1,overlap,ENST00000463835.5_1,retained_intron,RP3-395M20.6-005,2,NA,OTTHUMT00000002092.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2492121,2496821,NA,+,NA,ENSG00000157873,protein_coding,TNFRSF14,2,OTTHUMG00000000792.18_3,full_contig,1,overlap,ENST00000482602.5_1,protein_coding,RP3-395M20.6-004,5,dotter_confirmed,OTTHUMT00000002091.4_1,NA,NA,NA,NA,ENSP00000486304.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2493240,2494891,NA,+,NA,ENSG00000157873,protein_coding,TNFRSF14,2,OTTHUMG00000000792.18_3,full_contig,1,overlap,ENST00000480305.1_1,processed_transcript,RP3-395M20.6-014,5,NA,OTTHUMT00000099615.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2497849,2501327,NA,+,NA,ENSG00000225931,TEC,RP3-395M20.7,2,OTTHUMG00000158429.2_4,full_contig,1,overlap,ENST00000456687.3_1,TEC,RP3-395M20.7-001,5,basic,OTTHUMT00000350999.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2512999,2515972,NA,+,NA,ENSG00000228037,lincRNA,RP3-395M20.9,1,OTTHUMG00000000819.1_4,full_contig,1,overlap,ENST00000424215.1_1,lincRNA,RP3-395M20.9-001,5,exp_conf,OTTHUMT00000002191.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2517930,2521071,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000493183.5_1,processed_transcript,RP3-395M20.10-006,2,NA,OTTHUMT00000002406.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2517979,2521097,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000474659.5_1,processed_transcript,RP3-395M20.10-007,2,NA,OTTHUMT00000002407.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,ENSEMBL,transcript,2518189,2522906,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,3,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000444521.6_1,protein_coding,FAM213B-205,2,CCDS,NA,NA,NA,NA,NA,ENSP00000413218.3,CCDS72690.1,NA,NA,NA
chr1,ENSEMBL,transcript,2518189,2522906,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,3,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000378425.9_2,protein_coding,FAM213B-202,2,CCDS,NA,NA,NA,NA,NA,ENSP00000367682.6,CCDS72691.1,NA,NA,NA
chr1,HAVANA,transcript,2518214,2522907,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000419916.6_1,protein_coding,RP3-395M20.10-001,1,CCDS,OTTHUMT00000002401.2_1,NA,NA,NA,NA,ENSP00000394405.2,CCDS44.2,NA,NA,NA
chr1,HAVANA,transcript,2518219,2522906,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000378424.8_1,protein_coding,RP3-395M20.10-002,5,appris_alternative_2,OTTHUMT00000002402.2_1,NA,NA,NA,NA,ENSP00000367681.4,NA,NA,NA,NA
chr1,HAVANA,transcript,2518235,2521386,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000537325.5_2,protein_coding,RP3-395M20.10-014,2,CCDS,OTTHUMT00000473549.1_2,NA,NA,NA,NA,ENSP00000443605.1,CCDS55564.1,NA,NA,NA
chr1,HAVANA,transcript,2518237,2522902,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000378427.5_2,protein_coding,RP3-395M20.10-003,2,cds_start_NF,OTTHUMT00000002403.2_2,NA,NA,NA,NA,ENSP00000367684.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2518256,2521244,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000464043.5_1,processed_transcript,RP3-395M20.10-009,3,non_canonical_TEC,OTTHUMT00000002409.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2518272,2520416,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000465233.5_2,protein_coding,RP3-395M20.10-011,2,cds_end_NF,OTTHUMT00000002411.3_2,NA,NA,NA,NA,ENSP00000462185.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2518316,2520431,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000498083.1_2,protein_coding,RP3-395M20.10-010,3,cds_end_NF,OTTHUMT00000002410.3_2,NA,NA,NA,NA,ENSP00000463127.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2518481,2520952,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000481683.5_1,processed_transcript,RP3-395M20.10-012,2,NA,OTTHUMT00000002412.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2518517,2522908,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000484099.5_1,processed_transcript,RP3-395M20.10-004,2,NA,OTTHUMT00000002404.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2518524,2520184,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000477045.1_1,retained_intron,RP3-395M20.10-013,2,NA,OTTHUMT00000002413.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2520033,2522907,NA,+,NA,ENSG00000157870,protein_coding,FAM213B,2,OTTHUMG00000000847.5_3,full_contig,1,overlap,ENST00000476686.1_1,retained_intron,RP3-395M20.10-005,1,NA,OTTHUMT00000002405.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2522078,2524117,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000471840.5_1,protein_coding,RP3-395M20.11-002,5,cds_start_NF,OTTHUMT00000002396.2_1,NA,NA,NA,NA,ENSP00000461938.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2522082,2564429,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000378412.7_1,protein_coding,RP3-395M20.11-001,2,CCDS,OTTHUMT00000002395.2_1,NA,NA,NA,NA,ENSP00000367668.3,CCDS30569.2,NA,NA,NA
chr1,HAVANA,transcript,2522365,2560933,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000502556.5_3,protein_coding,RP3-395M20.11-006,1,basic,OTTHUMT00000359554.1_3,NA,NA,NA,NA,ENSP00000422492.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2522365,2560933,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000504800.5_1,nonsense_mediated_decay,RP3-395M20.11-007,2,NA,OTTHUMT00000359555.2_1,NA,NA,NA,NA,ENSP00000425477.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2523133,2524307,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000491941.5_1,retained_intron,RP3-395M20.11-004,3,NA,OTTHUMT00000002398.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2523133,2524318,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000464195.1_1,retained_intron,RP3-395M20.11-003,2,NA,OTTHUMT00000002397.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2524094,2525512,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000469962.1_1,retained_intron,RP3-395M20.11-005,3,NA,OTTHUMT00000002399.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2537720,2542840,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000509374.1_1,retained_intron,RP3-395M20.11-009,4,NA,OTTHUMT00000359557.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2561197,2564418,NA,-,NA,ENSG00000142606,protein_coding,MMEL1,2,OTTHUMG00000000846.4_4,full_contig,1,overlap,ENST00000511099.1_1,processed_transcript,RP3-395M20.11-008,4,NA,OTTHUMT00000359556.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2564007,2568059,NA,+,NA,ENSG00000237058,antisense,RP13-436F16.1,1,OTTHUMG00000039631.1_4,full_contig,1,overlap,ENST00000427302.1_1,antisense,RP13-436F16.1-001,2,exp_conf,OTTHUMT00000095593.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2567415,2718282,NA,-,NA,ENSG00000215912,protein_coding,TTC34,2,OTTHUMG00000000539.10_4,full_contig,1,overlap,ENST00000401095.8_4,protein_coding,RP13-436F16.2-001,5,appris_alternative_2,OTTHUMT00000001290.10_4,NA,NA,NA,NA,ENSP00000383873.4,NA,NA,NA,NA
chr1,ENSEMBL,transcript,2572807,2706230,NA,-,NA,ENSG00000215912,protein_coding,TTC34,3,OTTHUMG00000000539.10_4,full_contig,1,new,ENST00000637179.1_3,protein_coding,TTC34-202,5,CCDS,NA,NA,NA,NA,NA,ENSP00000490537.1,CCDS55565.1,NA,NA,NA
chr1,HAVANA,transcript,2690149,2693019,NA,+,NA,ENSG00000283259,antisense,ABC14-1188822O7.1,2,OTTHUMG00000191647.1_4,full_contig,1,new,ENST00000638002.1_1,antisense,ABC14-1188822O7.1-001,5,basic,OTTHUMT00000489032.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2728415,2729257,NA,-,NA,ENSG00000233234,lincRNA,RP11-740P5.2,1,OTTHUMG00000000564.1_4,full_contig,1,overlap,ENST00000457440.1_1,lincRNA,RP11-740P5.2-001,2,exp_conf,OTTHUMT00000001337.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2730997,2731563,NA,-,NA,ENSG00000231630,lincRNA,RP11-740P5.3,2,OTTHUMG00000000565.1_4,full_contig,1,overlap,ENST00000429389.1_1,lincRNA,RP11-740P5.3-001,2,basic,OTTHUMT00000001338.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2877223,2879980,NA,-,NA,ENSG00000284745,lincRNA,RP5-907A6.1,2,OTTHUMG00000192279.1_2,full_contig,1,new,ENST00000641229.1_1,lincRNA,RP5-907A6.1-002,NA,basic,OTTHUMT00000493382.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2877583,2885272,NA,-,NA,ENSG00000284745,lincRNA,RP5-907A6.1,2,OTTHUMG00000192279.1_2,full_contig,1,new,ENST00000642073.1_1,lincRNA,RP5-907A6.1-001,NA,RNA_Seq_supported_only,OTTHUMT00000493383.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2938047,2939467,NA,+,NA,ENSG00000169717,protein_coding,ACTRT2,2,OTTHUMG00000000562.1_3,full_contig,1,overlap,ENST00000378404.3_1,protein_coding,RP11-333E3.1-001,NA,CCDS,OTTHUMT00000001331.1_1,NA,NA,NA,NA,ENSP00000367658.2,CCDS45.1,NA,NA,NA
chr1,HAVANA,transcript,2976179,2979095,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000606861.1_1,antisense,RP1-163G9.1-007,NA,NA,OTTHUMT00000470366.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2976179,2980350,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000321399.7_1,antisense,RP1-163G9.1-001,2,NA,OTTHUMT00000001332.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2976181,2978315,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000413472.5_1,antisense,RP1-163G9.1-005,2,NA,OTTHUMT00000001336.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2976181,2978596,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000453118.5_1,antisense,RP1-163G9.1-003,1,NA,OTTHUMT00000001334.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2976181,2985001,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000445317.1_1,antisense,RP1-163G9.1-002,5,NA,OTTHUMT00000001333.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2977853,2980246,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000415573.1_1,antisense,RP1-163G9.1-006,3,NA,OTTHUMT00000099318.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,ENSEMBL,transcript,2978523,2978959,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,3,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000420957.1_1,pseudogene,LINC00982-205,NA,basic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2980636,2984333,NA,-,NA,ENSG00000177133,antisense,RP1-163G9.1,2,OTTHUMG00000000563.3_4,full_contig,1,overlap,ENST00000321336.1_1,antisense,RP1-163G9.1-004,1,NA,OTTHUMT00000001335.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2985732,3350906,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000511072.5_1,protein_coding,RP4-785P20.1-007,5,appris_alternative_2,OTTHUMT00000367522.1_1,NA,NA,NA,NA,ENSP00000426975.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2985747,3103155,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000607632.1_1,retained_intron,RP4-785P20.1-010,2,NA,OTTHUMT00000471223.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2985761,3351985,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000378391.6_1,protein_coding,RP4-785P20.1-003,1,CCDS,OTTHUMT00000001384.2_1,NA,NA,NA,NA,ENSP00000367643.2,CCDS44048.2,NA,NA,NA
chr1,HAVANA,transcript,2985775,3350906,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000514189.5_1,protein_coding,RP4-785P20.1-008,5,appris_alternative_2,OTTHUMT00000367523.1_1,NA,NA,NA,NA,ENSP00000421400.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2985775,3355185,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000270722.9_1,protein_coding,RP4-785P20.1-001,1,CCDS,OTTHUMT00000001382.3_1,NA,NA,NA,NA,ENSP00000270722.5,CCDS41236.2,NA,NA,NA
chr1,HAVANA,transcript,3154495,3350489,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000512462.5_1,processed_transcript,RP4-785P20.1-009,1,NA,OTTHUMT00000367524.3_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3160696,3303482,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,1,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000463591.1_1,protein_coding,RP4-785P20.1-004,5,exp_conf,OTTHUMT00000001508.2_1,NA,NA,NA,NA,ENSP00000476002.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3313055,3350857,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000509860.1_2,protein_coding,RP4-785P20.1-002,5,cds_start_NF,OTTHUMT00000001383.3_2,NA,NA,NA,NA,ENSP00000425796.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3341483,3350659,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000378389.5_1,processed_transcript,RP4-785P20.1-005,5,NA,OTTHUMT00000099319.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3341780,3342636,NA,+,NA,ENSG00000142611,protein_coding,PRDM16,2,OTTHUMG00000000581.9_3,full_contig,1,overlap,ENST00000606170.1_1,retained_intron,RP4-785P20.1-011,4,NA,OTTHUMT00000471224.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3049491,3050273,NA,-,NA,ENSG00000226286,antisense,RP1-163G9.2,2,OTTHUMG00000000624.1_4,full_contig,1,overlap,ENST00000440516.1_1,antisense,RP1-163G9.2-001,3,basic,OTTHUMT00000001514.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3122552,3125228,NA,+,NA,ENSG00000279839,TEC,RP11-193J6.1,2,OTTHUMG00000185775.1_5,full_contig,1,new,ENST00000624175.1_1,TEC,RP11-193J6.1-001,NA,basic,OTTHUMT00000471225.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3223200,3226660,NA,-,NA,ENSG00000272235,lincRNA,RP11-22L13.1,2,OTTHUMG00000185641.1_4,full_contig,1,overlap,ENST00000607061.1_1,lincRNA,RP11-22L13.1-001,NA,basic,OTTHUMT00000470906.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3370990,3397677,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000378378.8_2,protein_coding,RP11-168F9.1-001,2,CCDS,OTTHUMT00000001515.1_2,NA,NA,NA,NA,ENSP00000367629.4,CCDS46.2,NA,NA,NA
chr1,HAVANA,transcript,3382569,3397677,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000378373.5_2,protein_coding,RP11-168F9.1-002,1,appris_alternative_2,OTTHUMT00000001516.2_2,NA,NA,NA,NA,ENSP00000367624.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3383535,3397677,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000378371.6_2,protein_coding,RP11-168F9.1-003,1,appris_alternative_2,OTTHUMT00000001517.1_2,NA,NA,NA,NA,ENSP00000367622.2,NA,NA,NA,NA
chr1,HAVANA,transcript,3385108,3390085,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000445297.5_1,protein_coding,RP11-168F9.1-005,3,cds_end_NF,OTTHUMT00000001519.3_1,NA,NA,NA,NA,ENSP00000411936.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3388171,3391021,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000464620.1_1,retained_intron,RP11-168F9.1-006,1,NA,OTTHUMT00000324123.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3388188,3392583,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000418137.1_3,protein_coding,RP11-168F9.1-007,4,cds_end_NF,OTTHUMT00000324124.2_3,NA,NA,NA,NA,ENSP00000390853.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3389333,3397677,NA,+,NA,ENSG00000130762,protein_coding,ARHGEF16,2,OTTHUMG00000000625.4_4,full_contig,1,overlap,ENST00000485984.1_1,retained_intron,RP11-168F9.1-004,2,NA,OTTHUMT00000001518.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3403810,3404191,NA,+,NA,ENSG00000272088,lincRNA,RP11-168F9.2,2,OTTHUMG00000185642.1_4,full_contig,1,overlap,ENST00000606489.1_1,lincRNA,RP11-168F9.2-001,NA,basic,OTTHUMT00000470909.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3406484,3448012,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000294599.8_1,protein_coding,RP11-46F15.1-001,1,basic,OTTHUMT00000001469.3_1,NA,NA,NA,NA,ENSP00000294599.4,NA,NA,NA,NA
chr1,HAVANA,transcript,3406490,3528059,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000356575.8_1,protein_coding,RP11-46F15.1-007,1,CCDS,OTTHUMT00000354866.1_1,NA,NA,NA,NA,ENSP00000348982.4,CCDS41237.1,NA,NA,NA
chr1,HAVANA,transcript,3406876,3410050,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000494257.1_1,retained_intron,RP11-46F15.1-003,2,NA,OTTHUMT00000001547.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3407126,3527841,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000485002.6_1,nonsense_mediated_decay,RP11-46F15.1-002,5,not_organism_supported,OTTHUMT00000001546.4_1,NA,NA,NA,NA,ENSP00000419033.2,NA,NA,NA,NA
chr1,HAVANA,transcript,3407489,3413281,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000491842.1_1,protein_coding,RP11-46F15.1-005,5,cds_end_NF,OTTHUMT00000001549.3_1,NA,NA,NA,NA,ENSP00000420386.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3409203,3412578,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000475790.5_1,retained_intron,RP11-46F15.1-004,3,NA,OTTHUMT00000001548.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3409292,3410808,NA,-,NA,ENSG00000162591,protein_coding,MEGF6,2,OTTHUMG00000000611.7_2,full_contig,1,overlap,ENST00000461795.1_1,retained_intron,RP11-46F15.1-006,2,NA,OTTHUMT00000001550.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,ENSEMBL,transcript,3477259,3477354,NA,-,NA,ENSG00000207776,miRNA,MIR551A,3,NA,automatic_gene,NA,NA,ENST00000385042.1,miRNA,MIR551A-201,NA,basic,NA,NA,NA,NA,NA,NA,NA,KNOWN,V19,KNOWN
chr1,HAVANA,transcript,3539754,3541307,NA,-,NA,ENSG00000238260,antisense,RP11-46F15.2,2,OTTHUMG00000000613.1_4,full_contig,1,overlap,ENST00000435049.1_1,antisense,RP11-46F15.2-001,3,basic,OTTHUMT00000001480.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3541566,3546691,NA,+,NA,ENSG00000158109,protein_coding,TPRG1L,2,OTTHUMG00000000609.1_2,full_contig,1,overlap,ENST00000378344.6_1,protein_coding,RP11-46F15.3-001,2,CCDS,OTTHUMT00000001466.1_1,NA,NA,NA,NA,ENSP00000367595.2,CCDS47.1,NA,NA,NA
chr1,HAVANA,transcript,3541614,3546691,NA,+,NA,ENSG00000158109,protein_coding,TPRG1L,2,OTTHUMG00000000609.1_2,full_contig,1,overlap,ENST00000344579.5_1,protein_coding,RP11-46F15.3-002,1,basic,OTTHUMT00000001467.1_1,NA,NA,NA,NA,ENSP00000339714.5,NA,NA,NA,NA
chr1,HAVANA,transcript,3547331,3566622,NA,-,NA,ENSG00000116213,protein_coding,WRAP73,2,OTTHUMG00000000612.5_2,full_contig,1,overlap,ENST00000378322.7_1,protein_coding,RP11-46F15.4-002,1,basic,OTTHUMT00000001471.1_1,NA,NA,NA,NA,ENSP00000367573.3,NA,NA,NA,NA
chr1,HAVANA,transcript,3547331,3566637,NA,-,NA,ENSG00000116213,protein_coding,WRAP73,2,OTTHUMG00000000612.5_2,full_contig,1,overlap,ENST00000270708.11_1,protein_coding,RP11-46F15.4-001,1,CCDS,OTTHUMT00000001470.1_1,NA,NA,NA,NA,ENSP00000270708.7,CCDS48.1,NA,NA,NA
chr1,HAVANA,transcript,3548450,3556189,NA,-,NA,ENSG00000116213,protein_coding,WRAP73,2,OTTHUMG00000000612.5_2,full_contig,1,overlap,ENST00000471223.1_1,retained_intron,RP11-46F15.4-003,1,NA,OTTHUMT00000001472.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3548777,3566590,NA,-,NA,ENSG00000116213,protein_coding,WRAP73,2,OTTHUMG00000000612.5_2,full_contig,1,overlap,ENST00000424367.5_1,protein_coding,RP11-46F15.4-005,5,cds_end_NF,OTTHUMT00000001474.2_1,NA,NA,NA,NA,ENSP00000416192.1,NA,NA,NA,NA
chr1,HAVANA,transcript,3549330,3553621,NA,-,NA,ENSG00000116213,protein_coding,WRAP73,2,OTTHUMG00000000612.5_2,full_contig,1,overlap,ENST00000497940.5_1,retained_intron,RP11-46F15.4-007,2,NA,OTTHUMT00000001476.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,3549874,3552014,NA,-,NA,ENSG00000116213,protein_coding,WRAP73,2,OTTHUMG00000000612.5_2,full_contig,1,overlap,ENST00000469643.1_1,retained_intron,RP11-46F15.4-009,2,NA,OTTHUMT00000001478.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
